,Bandit,Reward,Algorithm
653,3,2.8079505400811264,Thompson Sampling
654,3,3.6468076667255023,Thompson Sampling
655,3,3.191642286744464,Thompson Sampling
656,3,3.572914607670124,Thompson Sampling
657,3,4.856225435029296,Thompson Sampling
658,3,4.698740488134318,Thompson Sampling
659,3,3.151150890424939,Thompson Sampling
660,3,3.8460528706325676,Thompson Sampling
661,3,4.073051865462024,Thompson Sampling
662,3,4.503998367875977,Thompson Sampling
663,3,4.425990436616081,Thompson Sampling
664,3,4.272381070719045,Thompson Sampling
665,3,4.435920616277398,Thompson Sampling
666,3,3.8127917711702906,Thompson Sampling
667,3,3.6926096319729496,Thompson Sampling
668,3,4.607358025291427,Thompson Sampling
669,3,2.5862216704683956,Thompson Sampling
670,3,3.104261488874481,Thompson Sampling
671,3,3.5278860118434756,Thompson Sampling
672,3,3.5684061078865033,Thompson Sampling
673,3,4.031145994500157,Thompson Sampling
674,3,4.115911183414815,Thompson Sampling
675,3,4.157281826737698,Thompson Sampling
676,3,4.129105886926496,Thompson Sampling
677,3,3.4095156449941966,Thompson Sampling
678,3,4.6122788484891535,Thompson Sampling
679,3,3.989146199567319,Thompson Sampling
680,3,4.584714960398162,Thompson Sampling
681,3,3.8798808499819333,Thompson Sampling
682,3,3.372734234507714,Thompson Sampling
683,3,3.688206382488234,Thompson Sampling
684,3,2.9794926028044664,Thompson Sampling
685,3,4.520203648486241,Thompson Sampling
686,3,3.2851183962110335,Thompson Sampling
687,3,4.677595801671519,Thompson Sampling
688,3,2.6540084237681354,Thompson Sampling
689,3,3.4912235179665476,Thompson Sampling
690,3,2.885324296320519,Thompson Sampling
691,3,3.7116078346075545,Thompson Sampling
692,3,4.268349790303937,Thompson Sampling
693,3,3.4174986468883,Thompson Sampling
694,3,4.808509031294692,Thompson Sampling
695,3,5.88194205650902,Thompson Sampling
696,3,3.0239798291028146,Thompson Sampling
697,3,3.740528188285365,Thompson Sampling
698,3,5.478210969485788,Thompson Sampling
699,3,2.9530005996706366,Thompson Sampling
700,3,3.2155076856963003,Thompson Sampling
701,3,3.641243806281978,Thompson Sampling
702,3,3.696414214297273,Thompson Sampling
703,3,3.7493036861949416,Thompson Sampling
704,3,2.6566530577949496,Thompson Sampling
705,3,2.7956847073451536,Thompson Sampling
706,3,3.3287781639289564,Thompson Sampling
707,3,2.8358149893088207,Thompson Sampling
708,3,2.669193249020186,Thompson Sampling
709,3,4.617894739413648,Thompson Sampling
710,3,3.492665841416024,Thompson Sampling
711,3,4.968089564238215,Thompson Sampling
712,3,5.502161976170258,Thompson Sampling
713,3,3.4572229419027845,Thompson Sampling
714,3,3.5008379312765827,Thompson Sampling
715,3,4.672851644587676,Thompson Sampling
716,3,3.1986724987228534,Thompson Sampling
717,3,4.635248215535488,Thompson Sampling
718,3,3.6800808123047717,Thompson Sampling
719,3,2.7933068164047223,Thompson Sampling
720,3,4.030881098891403,Thompson Sampling
721,3,3.4977454239406303,Thompson Sampling
722,3,2.6740555453268264,Thompson Sampling
723,3,6.52419731993573,Thompson Sampling
724,3,4.428394202667636,Thompson Sampling
725,3,2.9904471010381406,Thompson Sampling
726,3,2.3415922724449008,Thompson Sampling
727,3,2.861558636707717,Thompson Sampling
728,3,5.569018685297337,Thompson Sampling
729,3,4.279617065858883,Thompson Sampling
730,3,2.4163108794781007,Thompson Sampling
731,3,5.104917640290377,Thompson Sampling
732,3,4.749552591464238,Thompson Sampling
733,3,3.126028495450366,Thompson Sampling
734,3,3.918073917883152,Thompson Sampling
735,3,4.981489515477588,Thompson Sampling
736,3,2.5013759916092098,Thompson Sampling
737,3,3.0672912186748684,Thompson Sampling
738,3,4.205668571259548,Thompson Sampling
739,3,3.5241408730052135,Thompson Sampling
740,3,2.173295458201655,Thompson Sampling
741,3,4.6645812554059365,Thompson Sampling
742,3,5.408045945683829,Thompson Sampling
743,3,1.5695228033849347,Thompson Sampling
744,3,4.008264749892722,Thompson Sampling
745,3,2.3855945828490728,Thompson Sampling
746,3,4.181239261957372,Thompson Sampling
747,3,3.033855976008569,Thompson Sampling
748,3,4.18571708854185,Thompson Sampling
749,3,2.3259138711435607,Thompson Sampling
750,3,4.193867562012748,Thompson Sampling
751,3,4.989910729985928,Thompson Sampling
752,3,2.2419884422593936,Thompson Sampling
753,3,4.976101997703216,Thompson Sampling
754,3,5.3071643634052466,Thompson Sampling
755,3,3.1946082759914134,Thompson Sampling
756,3,5.657393331538816,Thompson Sampling
757,3,5.144465190692357,Thompson Sampling
758,3,4.060770496413424,Thompson Sampling
759,3,1.9983392319956184,Thompson Sampling
760,3,3.853692879463319,Thompson Sampling
761,3,4.471483179967154,Thompson Sampling
762,3,4.36787403147674,Thompson Sampling
763,3,4.774957902021285,Thompson Sampling
764,3,4.229239090652668,Thompson Sampling
765,3,2.9963149794908155,Thompson Sampling
766,3,5.067123743245887,Thompson Sampling
767,3,5.745602978103767,Thompson Sampling
768,3,2.6366128552613834,Thompson Sampling
769,3,2.918727453498202,Thompson Sampling
770,3,5.689102220682136,Thompson Sampling
771,3,3.476919706384955,Thompson Sampling
772,3,5.238160293057254,Thompson Sampling
773,3,4.358302844227946,Thompson Sampling
774,3,3.2794463514360346,Thompson Sampling
775,3,4.770146997648356,Thompson Sampling
776,3,4.075374940998854,Thompson Sampling
777,3,4.9252433311143875,Thompson Sampling
778,3,4.292911106656145,Thompson Sampling
779,3,4.06077168113172,Thompson Sampling
780,3,2.9789347228359544,Thompson Sampling
781,3,4.944395962715664,Thompson Sampling
782,3,2.9125799412779108,Thompson Sampling
783,3,4.68062318046483,Thompson Sampling
784,3,4.0662899899214295,Thompson Sampling
785,3,2.7140322079225854,Thompson Sampling
786,3,2.172523496351298,Thompson Sampling
787,3,4.521460886155483,Thompson Sampling
788,3,2.0034341178709676,Thompson Sampling
789,3,4.374322372021926,Thompson Sampling
790,3,6.141491916238591,Thompson Sampling
791,3,1.6414984480189845,Thompson Sampling
792,3,4.20588746925431,Thompson Sampling
793,3,3.334611128174688,Thompson Sampling
794,3,3.008631453542105,Thompson Sampling
795,3,4.1510217976715,Thompson Sampling
796,3,2.951268277487843,Thompson Sampling
797,3,3.2250853219428945,Thompson Sampling
798,3,4.110073509841142,Thompson Sampling
799,3,3.5198912710133974,Thompson Sampling
800,3,4.9022795305520726,Thompson Sampling
801,3,4.314922017219187,Thompson Sampling
802,3,4.881615527073306,Thompson Sampling
803,3,3.1648718199074493,Thompson Sampling
804,3,3.9257873386664324,Thompson Sampling
805,3,3.5258080501647417,Thompson Sampling
806,3,6.203937895805655,Thompson Sampling
807,3,2.3701208931239957,Thompson Sampling
808,3,3.5846918754954866,Thompson Sampling
809,3,4.243697118259519,Thompson Sampling
810,3,3.202539319609569,Thompson Sampling
811,3,3.2487735171557235,Thompson Sampling
812,3,4.891065880442769,Thompson Sampling
813,3,3.5578493003777414,Thompson Sampling
814,3,4.964600030522223,Thompson Sampling
815,3,3.819388461648441,Thompson Sampling
816,3,4.43667272362331,Thompson Sampling
817,3,4.582980141623933,Thompson Sampling
818,3,5.599173308575254,Thompson Sampling
819,3,4.485579799601702,Thompson Sampling
820,3,5.06172718420809,Thompson Sampling
821,3,4.222695563640906,Thompson Sampling
822,3,4.288418359501819,Thompson Sampling
823,3,3.2062497250784445,Thompson Sampling
824,3,4.531900369207237,Thompson Sampling
825,3,6.452358121986613,Thompson Sampling
826,3,5.055510620904183,Thompson Sampling
827,3,3.9474913874261826,Thompson Sampling
828,3,3.4157746837692207,Thompson Sampling
829,3,3.902425502046782,Thompson Sampling
830,3,2.9653961018409865,Thompson Sampling
831,3,4.744689759219171,Thompson Sampling
832,3,2.9694237870472953,Thompson Sampling
833,3,4.585019769156611,Thompson Sampling
834,3,3.4457242922844147,Thompson Sampling
835,3,2.4900968015545937,Thompson Sampling
836,3,4.619239838997902,Thompson Sampling
837,3,3.9554320851597744,Thompson Sampling
838,3,2.931194916295753,Thompson Sampling
839,3,4.880140194390631,Thompson Sampling
840,3,5.26464283433374,Thompson Sampling
841,3,4.40117703144107,Thompson Sampling
842,3,3.727119667971296,Thompson Sampling
843,3,4.3038368172305885,Thompson Sampling
844,3,3.640144071139868,Thompson Sampling
845,3,3.9357876507573493,Thompson Sampling
846,3,3.923738861491308,Thompson Sampling
847,3,2.738241950948976,Thompson Sampling
848,3,4.2635479889823245,Thompson Sampling
849,3,2.2054380420113158,Thompson Sampling
850,3,3.724739355425986,Thompson Sampling
851,3,4.662063073441674,Thompson Sampling
852,3,5.221650403419757,Thompson Sampling
853,3,3.687641617257688,Thompson Sampling
854,3,1.3275499986106136,Thompson Sampling
855,3,4.204559674251121,Thompson Sampling
856,3,3.165382112978139,Thompson Sampling
857,3,4.619044002802086,Thompson Sampling
858,3,4.787077440359614,Thompson Sampling
859,3,4.056117515849126,Thompson Sampling
860,3,3.3003910076404743,Thompson Sampling
861,3,3.754261252469935,Thompson Sampling
862,3,4.282572205401944,Thompson Sampling
863,3,5.5569383622428274,Thompson Sampling
864,3,4.214259754186046,Thompson Sampling
865,3,2.906232519482181,Thompson Sampling
866,3,5.299773949495,Thompson Sampling
867,3,3.453858766209576,Thompson Sampling
868,3,3.579800595180128,Thompson Sampling
869,3,5.139478078757641,Thompson Sampling
870,3,3.882922387325288,Thompson Sampling
871,3,3.6567250090849983,Thompson Sampling
872,3,4.471570054014602,Thompson Sampling
873,3,4.875130146541119,Thompson Sampling
874,3,3.6361169164845997,Thompson Sampling
875,3,5.0603817177174575,Thompson Sampling
876,3,2.826208801576203,Thompson Sampling
877,3,4.337885301660229,Thompson Sampling
878,3,4.885904384197516,Thompson Sampling
879,3,4.638456855702433,Thompson Sampling
880,3,5.6186402981058245,Thompson Sampling
881,3,2.950073321222593,Thompson Sampling
882,3,4.989481132222952,Thompson Sampling
883,3,4.228699634861264,Thompson Sampling
884,3,2.9512177328532587,Thompson Sampling
885,3,3.7804774949536886,Thompson Sampling
886,3,6.974196701450877,Thompson Sampling
887,3,3.278062970691211,Thompson Sampling
888,3,5.696963371987531,Thompson Sampling
889,3,5.118079977003703,Thompson Sampling
890,3,3.674695845982126,Thompson Sampling
891,3,3.416169834888448,Thompson Sampling
892,3,3.708159558014459,Thompson Sampling
893,3,3.275891463886132,Thompson Sampling
894,3,3.7462758238928995,Thompson Sampling
895,3,3.0023165683824153,Thompson Sampling
896,3,4.3834563520621685,Thompson Sampling
897,3,5.66651907235018,Thompson Sampling
898,3,1.8624973829716098,Thompson Sampling
899,3,3.4232577807150983,Thompson Sampling
900,3,3.4814499017126517,Thompson Sampling
901,3,5.134040182005744,Thompson Sampling
902,3,1.911666289312425,Thompson Sampling
903,3,3.747382697723891,Thompson Sampling
904,3,4.065801710642934,Thompson Sampling
905,3,4.238866085702059,Thompson Sampling
906,3,3.652386453524827,Thompson Sampling
907,3,4.158101253667507,Thompson Sampling
908,3,5.429382433891763,Thompson Sampling
909,3,4.657865380891261,Thompson Sampling
910,3,5.116500504061919,Thompson Sampling
911,3,3.5513565013328496,Thompson Sampling
912,3,2.4507005332929666,Thompson Sampling
913,3,3.590686051795576,Thompson Sampling
914,3,3.5103521738218233,Thompson Sampling
915,3,5.266711006400948,Thompson Sampling
916,3,3.521786693320326,Thompson Sampling
917,3,4.275544365355724,Thompson Sampling
918,3,3.1665312964535732,Thompson Sampling
919,3,5.6282278374813615,Thompson Sampling
920,3,4.961495555133569,Thompson Sampling
921,3,4.629001137122057,Thompson Sampling
922,3,2.8027187587725146,Thompson Sampling
923,3,3.7813002812341625,Thompson Sampling
924,3,4.652190429819325,Thompson Sampling
925,3,2.8491043163376033,Thompson Sampling
926,3,3.460453548898659,Thompson Sampling
927,3,3.7354138480010595,Thompson Sampling
928,3,2.937863405974304,Thompson Sampling
929,3,3.908727020234017,Thompson Sampling
930,3,3.59328011010505,Thompson Sampling
931,3,4.970403721182081,Thompson Sampling
932,3,5.615380944219039,Thompson Sampling
933,3,0.8897070356917594,Thompson Sampling
934,3,3.6300157694504405,Thompson Sampling
935,3,5.169978363494865,Thompson Sampling
936,3,2.9770320604781406,Thompson Sampling
937,3,1.7658549233968892,Thompson Sampling
938,3,2.6621708890219873,Thompson Sampling
939,3,4.329350320278452,Thompson Sampling
940,3,4.106756955276724,Thompson Sampling
941,3,4.7727756699786585,Thompson Sampling
942,3,3.9298886991910185,Thompson Sampling
943,3,4.372607900101816,Thompson Sampling
944,3,4.8110233054721245,Thompson Sampling
945,3,4.529285153679016,Thompson Sampling
946,3,2.5411372511231063,Thompson Sampling
947,3,3.9584890056082624,Thompson Sampling
948,3,4.731916283091691,Thompson Sampling
949,3,3.8058118606944555,Thompson Sampling
950,3,4.399268431965042,Thompson Sampling
951,3,3.547598168510582,Thompson Sampling
952,3,3.9605632792005854,Thompson Sampling
953,3,2.5861448852021427,Thompson Sampling
954,3,3.803019409935477,Thompson Sampling
955,3,4.983559757661343,Thompson Sampling
956,3,3.632945913181472,Thompson Sampling
957,3,3.019674168297487,Thompson Sampling
958,3,4.697262340196101,Thompson Sampling
959,3,4.359475277756301,Thompson Sampling
960,3,4.965586679230925,Thompson Sampling
961,3,4.249206089588366,Thompson Sampling
962,3,3.8719300098160954,Thompson Sampling
963,3,5.338642595181581,Thompson Sampling
964,3,5.454912365037661,Thompson Sampling
965,3,1.9158159116170745,Thompson Sampling
966,3,5.216008295020016,Thompson Sampling
967,3,5.649172713861464,Thompson Sampling
968,3,5.613659086289839,Thompson Sampling
969,3,4.254965266369396,Thompson Sampling
970,3,4.358268805036864,Thompson Sampling
971,3,4.252472908552301,Thompson Sampling
972,3,3.181880811709943,Thompson Sampling
973,3,5.402980349180845,Thompson Sampling
974,3,4.227686283010673,Thompson Sampling
975,3,2.2053135360491987,Thompson Sampling
976,3,3.686628318931669,Thompson Sampling
977,3,4.439454451825187,Thompson Sampling
978,3,3.4721498429076094,Thompson Sampling
979,3,3.227444657108252,Thompson Sampling
980,3,4.84844371168159,Thompson Sampling
981,3,3.3728468594677956,Thompson Sampling
982,3,4.842206383028612,Thompson Sampling
983,3,3.8906334422587188,Thompson Sampling
984,3,5.101975283202753,Thompson Sampling
985,3,2.9214215869856046,Thompson Sampling
986,3,3.678131227232272,Thompson Sampling
987,3,4.025592417303044,Thompson Sampling
988,3,2.6432295659044307,Thompson Sampling
989,3,3.9312853139146635,Thompson Sampling
990,3,4.314067251048509,Thompson Sampling
991,3,2.581435978418271,Thompson Sampling
992,3,3.227510733450997,Thompson Sampling
993,3,4.863397640567038,Thompson Sampling
994,3,2.9257850878144693,Thompson Sampling
995,3,3.7432657871313175,Thompson Sampling
996,3,4.244866825998615,Thompson Sampling
997,3,4.0946126261875175,Thompson Sampling
998,3,4.858249647471096,Thompson Sampling
999,3,3.5464553463237394,Thompson Sampling
1000,3,4.0887450761782995,Thompson Sampling
1001,3,5.32119304672844,Thompson Sampling
1002,3,4.469280115081509,Thompson Sampling
1003,3,5.433608216074137,Thompson Sampling
1004,3,2.8522300096364486,Thompson Sampling
1005,3,4.277915177868425,Thompson Sampling
1006,3,4.7143505184117025,Thompson Sampling
1007,3,3.5174100217997726,Thompson Sampling
1008,3,3.115410003731035,Thompson Sampling
1009,3,3.4281918496427854,Thompson Sampling
1010,3,3.178626570724374,Thompson Sampling
1011,3,4.099243393713985,Thompson Sampling
1012,3,4.88375018679304,Thompson Sampling
1013,3,5.338417730998663,Thompson Sampling
1014,3,3.4027245633187224,Thompson Sampling
1015,3,2.7273456371409646,Thompson Sampling
1016,3,3.2632070166996314,Thompson Sampling
1017,3,4.731423075258766,Thompson Sampling
1018,3,3.3145311970771285,Thompson Sampling
1019,3,5.500611934729927,Thompson Sampling
1020,3,4.271660316936855,Thompson Sampling
1021,3,4.964428257375165,Thompson Sampling
1022,3,5.072887409239183,Thompson Sampling
1023,3,3.3825448751673237,Thompson Sampling
1024,3,5.174801314154157,Thompson Sampling
1025,3,3.7999286417424663,Thompson Sampling
1026,3,4.716493824670234,Thompson Sampling
1027,3,4.281555972822416,Thompson Sampling
1028,3,5.3169560438076635,Thompson Sampling
1029,3,2.54750941510936,Thompson Sampling
1030,3,4.220534922894227,Thompson Sampling
1031,3,3.1896009492748965,Thompson Sampling
1032,3,2.649573833476368,Thompson Sampling
1033,3,3.681860226818187,Thompson Sampling
1034,3,3.8510005626686237,Thompson Sampling
1035,3,1.7766447582810931,Thompson Sampling
1036,3,4.411121909366821,Thompson Sampling
1037,3,3.9849242999655843,Thompson Sampling
1038,3,3.256066807146982,Thompson Sampling
1039,3,4.6621285279106,Thompson Sampling
1040,3,3.7261651714308326,Thompson Sampling
1041,3,4.0156482208341195,Thompson Sampling
1042,3,4.3546578308241575,Thompson Sampling
1043,3,1.9835321758979134,Thompson Sampling
1044,3,2.7301628641493174,Thompson Sampling
1045,3,2.9387265699370486,Thompson Sampling
1046,3,3.122448744292188,Thompson Sampling
1047,3,4.891883739149639,Thompson Sampling
1048,3,5.430889681951635,Thompson Sampling
1049,3,3.465605846899481,Thompson Sampling
1050,3,3.324523894980179,Thompson Sampling
1051,3,5.2788818255263905,Thompson Sampling
1052,3,2.355557791925299,Thompson Sampling
1053,3,3.53677085860733,Thompson Sampling
1054,3,4.143174572851227,Thompson Sampling
1055,3,4.1208840509247935,Thompson Sampling
1056,3,4.8691541384776595,Thompson Sampling
1057,3,3.3416807141317664,Thompson Sampling
1058,3,3.496639445740891,Thompson Sampling
1059,3,3.2011417931335715,Thompson Sampling
1060,3,4.547908105546182,Thompson Sampling
1061,3,5.130975754960604,Thompson Sampling
1062,3,4.567929997163497,Thompson Sampling
1063,3,3.77676337856651,Thompson Sampling
1064,3,4.09073174913733,Thompson Sampling
1065,3,3.533213121846106,Thompson Sampling
1066,3,4.048664482937525,Thompson Sampling
1067,3,2.589786088398997,Thompson Sampling
1068,3,4.981065702512665,Thompson Sampling
1069,3,4.037048668412223,Thompson Sampling
1070,3,3.5333261748000804,Thompson Sampling
1071,3,3.592021324867557,Thompson Sampling
1072,3,4.37346688907226,Thompson Sampling
1073,3,4.166717770471264,Thompson Sampling
1074,3,4.622360748140338,Thompson Sampling
1075,3,4.880437831000293,Thompson Sampling
1076,3,5.542979319408691,Thompson Sampling
1077,3,4.747969805224077,Thompson Sampling
1078,3,3.596747701959824,Thompson Sampling
1079,3,4.077228724341527,Thompson Sampling
1080,3,4.78747764688284,Thompson Sampling
1081,3,3.9674205883047264,Thompson Sampling
1082,3,3.4673540251079578,Thompson Sampling
1083,3,4.460497637861633,Thompson Sampling
1084,3,4.106793896314617,Thompson Sampling
1085,3,4.50598941111392,Thompson Sampling
1086,3,4.002279376286896,Thompson Sampling
1087,3,3.345391521058579,Thompson Sampling
1088,3,4.092413504333513,Thompson Sampling
1089,3,3.2770259649018585,Thompson Sampling
1090,3,4.582956748060106,Thompson Sampling
1091,3,3.4303789086722882,Thompson Sampling
1092,3,3.623618396934885,Thompson Sampling
1093,3,4.749937914918754,Thompson Sampling
1094,3,5.158477319289991,Thompson Sampling
1095,3,4.653942239067271,Thompson Sampling
1096,3,3.7918452549169923,Thompson Sampling
1097,3,2.686557129633603,Thompson Sampling
1098,3,2.9330665170868873,Thompson Sampling
1099,3,2.445045833705709,Thompson Sampling
1100,3,3.646199322702939,Thompson Sampling
1101,3,2.6870809435198284,Thompson Sampling
1102,3,2.4285756089145956,Thompson Sampling
1103,3,4.191368049045143,Thompson Sampling
1104,3,3.6700562577771465,Thompson Sampling
1105,3,3.7365652860572296,Thompson Sampling
1106,3,4.260838225479652,Thompson Sampling
1107,3,3.454898769900036,Thompson Sampling
1108,3,3.3943566346451886,Thompson Sampling
1109,3,3.769323654885086,Thompson Sampling
1110,3,4.011675544695832,Thompson Sampling
1111,3,3.327319589512548,Thompson Sampling
1112,3,5.13294781348558,Thompson Sampling
1113,3,4.813144545655296,Thompson Sampling
1114,3,4.208601871919543,Thompson Sampling
1115,3,2.768116888189735,Thompson Sampling
1116,3,4.800807098992172,Thompson Sampling
1117,3,3.315234721730847,Thompson Sampling
1118,3,2.3047056599017526,Thompson Sampling
1119,3,4.252844136215979,Thompson Sampling
1120,3,6.045923500012556,Thompson Sampling
1121,3,3.5987689540291465,Thompson Sampling
1122,3,4.452571071131208,Thompson Sampling
1123,3,2.867139183520637,Thompson Sampling
1124,3,2.396581532213618,Thompson Sampling
1125,3,3.2270569189434335,Thompson Sampling
1126,3,2.29026155872212,Thompson Sampling
1127,3,4.101498375181314,Thompson Sampling
1128,3,4.823116251679719,Thompson Sampling
1129,3,3.1438358370206165,Thompson Sampling
1130,3,5.402924437409441,Thompson Sampling
1131,3,3.693674816089133,Thompson Sampling
1132,3,3.0218580620115665,Thompson Sampling
1133,3,4.388788861992358,Thompson Sampling
1134,3,2.9477284897596228,Thompson Sampling
1135,3,3.076788610438874,Thompson Sampling
1136,3,3.919478783265949,Thompson Sampling
1137,3,3.434470764578162,Thompson Sampling
1138,3,3.619611776250962,Thompson Sampling
1139,3,4.079181727244576,Thompson Sampling
1140,3,5.798264147434998,Thompson Sampling
1141,3,3.4136765990371147,Thompson Sampling
1142,3,3.6181844277496045,Thompson Sampling
1143,3,4.9769511166682,Thompson Sampling
1144,3,3.8489609135367386,Thompson Sampling
1145,3,4.568139112556923,Thompson Sampling
1146,3,5.433422012028011,Thompson Sampling
1147,3,4.450720977245691,Thompson Sampling
1148,3,4.353140696421984,Thompson Sampling
1149,3,4.486559892671222,Thompson Sampling
1150,3,5.054566820025908,Thompson Sampling
1151,3,6.281209245259785,Thompson Sampling
1152,3,3.623526529030477,Thompson Sampling
1153,3,3.6793594805313603,Thompson Sampling
1154,3,1.504683467711661,Thompson Sampling
1155,3,5.794647266708726,Thompson Sampling
1156,3,5.111225526385306,Thompson Sampling
1157,3,2.7429671139121092,Thompson Sampling
1158,3,2.285905161972602,Thompson Sampling
1159,3,3.807665428900561,Thompson Sampling
1160,3,5.555780313609342,Thompson Sampling
1161,3,5.0207830664504485,Thompson Sampling
1162,3,4.256717273783834,Thompson Sampling
1163,3,2.797463645073674,Thompson Sampling
1164,3,3.545450371851004,Thompson Sampling
1165,3,2.4775376157701237,Thompson Sampling
1166,3,4.462145153214091,Thompson Sampling
1167,3,4.4235785217240515,Thompson Sampling
1168,3,2.906904943431783,Thompson Sampling
1169,3,4.485144263386249,Thompson Sampling
1170,3,5.554355688514195,Thompson Sampling
1171,3,3.3341068076940363,Thompson Sampling
1172,3,4.245521286370794,Thompson Sampling
1173,3,4.293688757823032,Thompson Sampling
1174,3,4.108076703844632,Thompson Sampling
1175,3,4.075867946069865,Thompson Sampling
1176,3,3.070886662953006,Thompson Sampling
1177,3,3.19687099242261,Thompson Sampling
1178,3,6.119865767767491,Thompson Sampling
1179,3,1.7597894692458573,Thompson Sampling
1180,3,2.732648332954157,Thompson Sampling
1181,3,2.702291650795666,Thompson Sampling
1182,3,3.24146538802339,Thompson Sampling
1183,3,4.085960719581714,Thompson Sampling
1184,3,2.6446344034132325,Thompson Sampling
1185,3,4.109825508690879,Thompson Sampling
1186,3,4.694832191320759,Thompson Sampling
1187,3,3.355855197575237,Thompson Sampling
1188,3,3.232442777427816,Thompson Sampling
1189,3,2.948934625508798,Thompson Sampling
1190,3,4.4047321927204806,Thompson Sampling
1191,3,5.320898061482215,Thompson Sampling
1192,3,6.4715814995876215,Thompson Sampling
1193,3,3.9863868617912215,Thompson Sampling
1194,3,3.551362976046978,Thompson Sampling
1195,3,4.260161719999023,Thompson Sampling
1196,3,4.707837601597138,Thompson Sampling
1197,3,3.115134624510649,Thompson Sampling
1198,3,5.304651343010551,Thompson Sampling
1199,3,3.4498257036429307,Thompson Sampling
1200,3,4.211066189671845,Thompson Sampling
1201,3,2.85571613596683,Thompson Sampling
1202,3,4.460756956870982,Thompson Sampling
1203,3,4.837496595758325,Thompson Sampling
1204,3,3.7222996707578178,Thompson Sampling
1205,3,3.2614445707244135,Thompson Sampling
1206,3,4.258264505446851,Thompson Sampling
1207,3,3.4803324602113235,Thompson Sampling
1208,3,6.162769095548833,Thompson Sampling
1209,3,4.8738149623961196,Thompson Sampling
1210,3,3.595422889625259,Thompson Sampling
1211,3,2.4764484443414823,Thompson Sampling
1212,3,2.1366941219827336,Thompson Sampling
1213,3,4.114027693063728,Thompson Sampling
1214,3,5.4218038629761365,Thompson Sampling
1215,3,2.281932728126538,Thompson Sampling
1216,3,3.7927496155203766,Thompson Sampling
1217,3,3.464116474714961,Thompson Sampling
1218,3,2.735875040462486,Thompson Sampling
1219,3,5.188478008852704,Thompson Sampling
1220,3,4.318194520242824,Thompson Sampling
1221,3,4.572787908956866,Thompson Sampling
1222,3,5.419765320253461,Thompson Sampling
1223,3,4.480619638669446,Thompson Sampling
1224,3,4.4238364577395926,Thompson Sampling
1225,3,3.716688799007822,Thompson Sampling
1226,3,5.327940044750154,Thompson Sampling
1227,3,3.1858755315714062,Thompson Sampling
1228,3,5.776377720154162,Thompson Sampling
1229,3,5.000644135112248,Thompson Sampling
1230,3,3.8791678675104904,Thompson Sampling
1231,3,3.731760957500662,Thompson Sampling
1232,3,2.8538814551715754,Thompson Sampling
1233,3,3.4856560894183457,Thompson Sampling
1234,3,2.658101587335079,Thompson Sampling
1235,3,3.119672122501425,Thompson Sampling
1236,3,3.736521356572676,Thompson Sampling
1237,3,5.59521091913225,Thompson Sampling
1238,3,4.046308946415551,Thompson Sampling
1239,3,3.190264494308758,Thompson Sampling
1240,3,3.501227549305464,Thompson Sampling
1241,3,6.734683242704971,Thompson Sampling
1242,3,3.4706391080664876,Thompson Sampling
1243,3,5.275790965721139,Thompson Sampling
1244,3,4.062682636411402,Thompson Sampling
1245,3,4.993743040384522,Thompson Sampling
1246,3,5.639793203080429,Thompson Sampling
1247,3,3.849782136049837,Thompson Sampling
1248,3,3.22629115343616,Thompson Sampling
1249,3,3.0321000432787804,Thompson Sampling
1250,3,4.063661787114177,Thompson Sampling
1251,3,5.878269351117231,Thompson Sampling
1252,3,3.450883805632537,Thompson Sampling
1253,3,4.060370224977231,Thompson Sampling
1254,3,5.267378144535622,Thompson Sampling
1255,3,2.2294868962840577,Thompson Sampling
1256,3,5.8127539500405865,Thompson Sampling
1257,3,7.154577638172291,Thompson Sampling
1258,3,4.343184889202015,Thompson Sampling
1259,3,4.422111051346143,Thompson Sampling
1260,3,3.564313202875085,Thompson Sampling
1261,3,2.447708638609981,Thompson Sampling
1262,3,3.236966362603118,Thompson Sampling
1263,3,5.635903974870843,Thompson Sampling
1264,3,3.751309834561238,Thompson Sampling
1265,3,3.5813421409660458,Thompson Sampling
1266,3,5.0354031015517435,Thompson Sampling
1267,3,2.7124198526157155,Thompson Sampling
1268,3,4.49637016077358,Thompson Sampling
1269,3,1.5053150216685447,Thompson Sampling
1270,3,5.381370243733528,Thompson Sampling
1271,3,2.7974073395304293,Thompson Sampling
1272,3,2.573089806032023,Thompson Sampling
1273,3,3.3201687347511486,Thompson Sampling
1274,3,3.52205992557602,Thompson Sampling
1275,3,5.794834497656003,Thompson Sampling
1276,3,4.288629636378019,Thompson Sampling
1277,3,3.635287525288677,Thompson Sampling
1278,3,4.681081859963601,Thompson Sampling
1279,3,4.239233173486353,Thompson Sampling
1280,3,4.414894476452996,Thompson Sampling
1281,3,3.897646564673439,Thompson Sampling
1282,3,2.686758097572203,Thompson Sampling
1283,3,2.821095151012053,Thompson Sampling
1284,3,2.9305540020841354,Thompson Sampling
1285,3,3.9151406930535972,Thompson Sampling
1286,3,4.840973844719747,Thompson Sampling
1287,3,2.289462227937287,Thompson Sampling
1288,3,4.047524025675174,Thompson Sampling
1289,3,3.5123374897357036,Thompson Sampling
1290,3,2.710657369777614,Thompson Sampling
1291,3,4.606741067037044,Thompson Sampling
1292,3,4.0243297771713165,Thompson Sampling
1293,3,2.6943594674576916,Thompson Sampling
